"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000242110","AMACR","chr5",34008220,"-",128
"ENSG00000082196","C1QTNF3","chr5",34043371,"-",124.32
"ENSG00000039560","RAI14","chr5",34656432,"+",138.12
"ENSG00000205838","TTC23L","chr5",34839268,"+",256.6
"ENSG00000113460","BRIX1","chr5",34915819,"+",136
"ENSG00000113456","RAD1","chr5",34918383,"-",65.48
"ENSG00000168724","DNAJC21","chr5",34929697,"+",88
"ENSG00000113492","AGXT2","chr5",35048240,"-",216
"ENSG00000113494","PRLR","chr5",35118224,"-",256
"ENSG00000152582","SPEF2","chr5",35617988,"+",1610.4
"ENSG00000168685","IL7R","chr5",35856976,"+",137.48
"ENSG00000152611","CAPSL","chr5",35938881,"-",226.96
"ENSG00000145626","UGT3A1","chr5",36001130,"-",164.24
"ENSG00000168671","UGT3A2","chr5",36067023,"-",328
"ENSG00000164187","LMBRD2","chr5",36152015,"-",179.16
"ENSG00000145604","SKP2","chr5",36152144,"+",168
"ENSG00000152620","NADK2","chr5",36242258,"-",925.24
"ENSG00000164188","RANBP3L","chr5",36302011,"-",126.44
"ENSG00000079215","SLC1A3","chr5",36606456,"+",192
"ENSG00000164190","NIPBL","chr5",36876860,"+",173.08
"ENSG00000197603","C5orf42","chr5",37249530,"-",352.72
"ENSG00000113569","NUP155","chr5",37371197,"-",148.04
"ENSG00000082068","WDR70","chr5",37379411,"+",94.8
"ENSG00000168621","GDNF","chr5",37839782,"-",10383.76
"ENSG00000164318","EGFLAM","chr5",38258510,"+",4657.68
"ENSG00000113594","LIFR","chr5",38595507,"-",128
"ENSG00000145623","OSMR","chr5",38845959,"+",2335.2
"ENSG00000164327","RICTOR","chr5",39074501,"-",140.72
"ENSG00000082074","FYB","chr5",39270759,"-",112.08
"ENSG00000113600","C9","chr5",39364655,"-",208.72
"ENSG00000153071","DAB2","chr5",39425335,"-",542.72
"ENSG00000171522","PTGER4","chr5",40680031,"+",7122.96
"ENSG00000113638","TTC33","chr5",40756072,"-",298.56
"ENSG00000132356","PRKAA1","chr5",40798297,"-",152
"ENSG00000145592","RPL37","chr5",40835387,"-",197
"ENSG00000132357","CARD6","chr5",40841409,"+",92.88
"ENSG00000112936","C7","chr5",40909598,"+",72
"ENSG00000171495","MROH2B","chr5",41071444,"-",96
"ENSG00000039537","C6","chr5",41261540,"-",55.16
"ENSG00000182836","PLCXD3","chr5",41510730,"-",2580.64
"ENSG00000083720","OXCT1","chr5",41870791,"-",1407.32
"ENSG00000205765","C5orf51","chr5",41904469,"+",215.92
"ENSG00000151876","FBXO4","chr5",41925355,"+",418.28
"ENSG00000112964","GHR","chr5",42423876,"+",2436.2
"ENSG00000198865","CCDC152","chr5",42756919,"+",70.88
"ENSG00000250722","SEPP1","chr5",42812024,"-",177.48
"ENSG00000172262","ZNF131","chr5",43121641,"+",269
"ENSG00000177453","NIM1","chr5",43192169,"+",3607.04
"ENSG00000112972","HMGCS1","chr5",43313614,"-",222.2
"ENSG00000151882","CCL28","chr5",43412488,"-",128
"ENSG00000151881","C5orf28","chr5",43483992,"-",114.56
"ENSG00000172244","C5orf34","chr5",43515273,"-",138
"ENSG00000172239","PAIP1","chr5",43557521,"-",208
"ENSG00000112992","NNT","chr5",43602790,"+",648.28
"ENSG00000070193","FGF10","chr5",44388784,"-",2865.08
"ENSG00000112996","MRPS30","chr5",44809026,"+",144
"ENSG00000164588","HCN1","chr5",45696220,"-",766.72
"ENSG00000170571","EMB","chr5",49737234,"-",197.92
"ENSG00000151883","PARP8","chr5",49961732,"+",400.6
"ENSG00000016082","ISL1","chr5",50678957,"+",5898.64
"ENSG00000152684","PELO","chr5",52083773,"+",375.24
"ENSG00000164171","ITGA2","chr5",52285155,"+",1037.44
"ENSG00000164172","MOCS2","chr5",52405598,"-",208
"ENSG00000134363","FST","chr5",52776263,"+",422.24
"ENSG00000164258","NDUFS4","chr5",52856464,"+",144
"ENSG00000185305","ARL15","chr5",53606403,"-",448.6
"ENSG00000169271","HSPB3","chr5",53751430,"+",128.8
"ENSG00000178996","SNX18","chr5",53813588,"+",1245.84
"ENSG00000164283","ESM1","chr5",54281414,"-",399.28
"ENSG00000113088","GZMK","chr5",54320106,"+",179.88
"ENSG00000145649","GZMA","chr5",54398473,"+",113.08
"ENSG00000152669","CCNO","chr5",54529508,"-",10200.68
"ENSG00000067248","DHX29","chr5",54603521,"-",219.08
"ENSG00000039123","SKIV2L2","chr5",54603575,"+",227.16
"ENSG00000067113","PPAP2A","chr5",54830906,"-",168
"ENSG00000177058","SLC38A9","chr5",55008554,"-",208.92
"ENSG00000152670","DDX4","chr5",55033844,"+",144
"ENSG00000164509","IL31RA","chr5",55147206,"+",130.88
"ENSG00000134352","IL6ST","chr5",55290821,"-",258.32
"ENSG00000164512","ANKRD55","chr5",55529186,"-",224.84
"ENSG00000095015","MAP3K1","chr5",56110899,"+",658.32
"ENSG00000155542","SETD9","chr5",56205086,"+",206.84
"ENSG00000155545","MIER3","chr5",56247954,"-",391.48
"ENSG00000062194","GPBP1","chr5",56469774,"+",116.08
"ENSG00000169067","ACTBL2","chr5",56778636,"-",168
"ENSG00000145632","PLK2","chr5",57755966,"-",500.76
"ENSG00000175857","GAPT","chr5",57787329,"+",112.96
"ENSG00000152932","RAB3C","chr5",57878938,"+",478.12
"ENSG00000113448","PDE4D","chr5",59783925,"-",163.28
"ENSG00000035499","DEPDC1B","chr5",59995993,"-",317.4
"ENSG00000164181","ELOVL7","chr5",60140101,"-",1355.92
"ENSG00000049167","ERCC8","chr5",60240905,"-",395.52
"ENSG00000164182","NDUFAF2","chr5",60240955,"+",405.92
"ENSG00000188725","SMIM15","chr5",60458302,"-",217.04
"ENSG00000130449","ZSWIM6","chr5",60628099,"+",1092.92
"ENSG00000178722","C5orf64","chr5",60933635,"+",218.56
"ENSG00000068796","KIF2A","chr5",61601988,"+",279.28
"ENSG00000086189","DIMT1","chr5",61699728,"-",111.12
"ENSG00000086200","IPO11","chr5",61708572,"+",176
"ENSG00000186105","LRRC70","chr5",61874561,"+",64.84
"ENSG00000178394","HTR1A","chr5",63258119,"-",3051.16
"ENSG00000164197","RNF180","chr5",63461670,"+",964.56
"ENSG00000186479","RGS7BP","chr5",63801773,"+",1776.4
"ENSG00000145642","FAM159B","chr5",63986134,"+",1262.04
"ENSG00000153006","SREK1IP1","chr5",64064496,"-",192
"ENSG00000153015","CWC27","chr5",64064754,"+",183.12
"ENSG00000049192","ADAMTS6","chr5",64777704,"-",295.76
"ENSG00000123219","CENPK","chr5",64858995,"-",192
"ENSG00000113593","PPWD1","chr5",64859062,"+",198.96
"ENSG00000113595","TRIM23","chr5",64920187,"-",192
"ENSG00000113597","TRAPPC13","chr5",64920557,"+",190.92
"ENSG00000197860","SGTB","chr5",65017941,"-",207.04
"ENSG00000123213","NLN","chr5",65018022,"+",211.72
"ENSG00000112851","ERBB2IP","chr5",65222381,"+",394.28
"ENSG00000153914","SREK1","chr5",65440045,"+",121.44
"ENSG00000069020","MAST4","chr5",66124603,"+",349.16
"ENSG00000134061","CD180","chr5",66492617,"-",145.32
"ENSG00000145675","PIK3R1","chr5",67511583,"+",758.92
"ENSG00000145740","SLC30A5","chr5",68389775,"+",112.52
"ENSG00000134057","CCNB1","chr5",68462836,"+",130.04
"ENSG00000153044","CENPH","chr5",68485374,"+",96
"ENSG00000134056","MRPS36","chr5",68513572,"+",142.88
"ENSG00000134058","CDK7","chr5",68530621,"+",160
"ENSG00000183323","CCDC125","chr5",68616407,"-",64
"ENSG00000152942","RAD17","chr5",68665123,"+",155.32
"ENSG00000273841","TAF9","chr5",68665840,"-",144.92
"ENSG00000152939","MARVELD2","chr5",68710938,"+",172.72
"ENSG00000197822","OCLN","chr5",68788118,"+",231.76
"ENSG00000183474","GTF2H2C","chr5",68856031,"+",200
"ENSG00000205572","SERF1B","chr5",69321071,"+",132.56
"ENSG00000205571","SMN2","chr5",69345349,"+",144
"ENSG00000172058","SERF1A","chr5",70196489,"+",224
"ENSG00000172062","SMN1","chr5",70220767,"+",120
"ENSG00000249437","NAIP","chr5",70320941,"-",120
"ENSG00000145736","GTF2H2","chr5",70363497,"-",80.8
"ENSG00000145734","BDP1","chr5",70751441,"+",221.32
"ENSG00000131844","MCCC2","chr5",70883114,"+",164.8
"ENSG00000164326","CARTPT","chr5",71014989,"+",2290.36
"ENSG00000131711","MAP1B","chr5",71403117,"+",186.12
"ENSG00000113048","MRPS27","chr5",71616084,"-",117.84
"ENSG00000049883","PTCD2","chr5",71616199,"+",122.08
"ENSG00000178175","ZNF366","chr5",71803249,"-",232
"ENSG00000083312","TNPO1","chr5",72112417,"+",113.6
"ENSG00000157107","FCHO2","chr5",72251807,"+",431.4
"ENSG00000157111","TMEM171","chr5",72416387,"+",2980.96
"ENSG00000164325","TMEM174","chr5",72469022,"+",250.72
"ENSG00000145741","BTF3","chr5",72794249,"+",144
"ENSG00000164331","ANKRA2","chr5",72861511,"-",188.56
"ENSG00000164338","UTP15","chr5",72861597,"+",184
"ENSG00000214944","ARHGEF28","chr5",72921982,"+",2347.88
"ENSG00000049860","HEXB","chr5",73935847,"+",1017.36
"ENSG00000171617","ENC1","chr5",73937249,"-",1350.36
"ENSG00000164346","NSA2","chr5",74062815,"+",122.48
"ENSG00000164347","GFM2","chr5",74063042,"-",131.44
"ENSG00000198780","FAM169A","chr5",74191788,"-",200
"ENSG00000176928","GCNT4","chr5",74326724,"-",96.96
"ENSG00000145700","ANKRD31","chr5",74532703,"-",216.6
"ENSG00000113161","HMGCR","chr5",74632153,"+",120
"ENSG00000122008","POLK","chr5",74807656,"+",109.76
"ENSG00000113163","COL4A3BP","chr5",74807806,"-",109.76
"ENSG00000189045","ANKDD1B","chr5",74907300,"+",451.84
"ENSG00000152359","POC5","chr5",75013313,"-",154.8
"ENSG00000122012","SV2C","chr5",75379304,"+",7945.04
"ENSG00000145703","IQGAP2","chr5",75699148,"+",359.88
"ENSG00000164220","F2RL2","chr5",75919259,"-",146.76
"ENSG00000181104","F2R","chr5",76011867,"+",1769.92
"ENSG00000164251","F2RL1","chr5",76114832,"+",673.8
"ENSG00000171643","S100Z","chr5",76145825,"+",121.68
"ENSG00000145708","CRHBP","chr5",76248679,"+",5562.96
"ENSG00000164252","AGGF1","chr5",76326209,"+",572.4
"ENSG00000132846","ZBED3","chr5",76383030,"-",215.12
"ENSG00000113231","PDE8B","chr5",76506705,"+",3971.72
"ENSG00000164253","WDR41","chr5",76788332,"-",348.36
"ENSG00000171540","OTP","chr5",76934522,"-",12586.12
"ENSG00000171530","TBCA","chr5",77072185,"-",330.44
"ENSG00000132842","AP3B1","chr5",77590579,"-",239.12
"ENSG00000145685","LHFPL2","chr5",77944648,"-",219.04
"ENSG00000113273","ARSB","chr5",78282357,"-",284.04
"ENSG00000132837","DMGDH","chr5",78365449,"-",152
"ENSG00000132840","BHMT2","chr5",78365546,"+",152.68
"ENSG00000145692","BHMT","chr5",78407603,"+",3017.48
"ENSG00000152409","JMY","chr5",78531924,"+",267.32
"ENSG00000152413","HOMER1","chr5",78809659,"-",208
"ENSG00000164329","PAPD4","chr5",78908242,"+",130.08
"ENSG00000164309","CMYA5","chr5",78985658,"+",576
"ENSG00000177034","MTX3","chr5",79287088,"-",204.76
"ENSG00000113296","THBS4","chr5",79331169,"+",1923.48
"ENSG00000164300","SERINC5","chr5",79551898,"-",393.24
"ENSG00000164299","SPZ1","chr5",79615789,"+",238.2
"ENSG00000039319","ZFYVE16","chr5",79703837,"+",159.2
"ENSG00000152380","FAM151B","chr5",79783799,"+",272.64
"ENSG00000189127","ANKRD34B","chr5",79866304,"-",2681
"ENSG00000271043","MTRNR2L2","chr5",79946854,"-",411.16
"ENSG00000113318","MSH3","chr5",79950466,"+",144
"ENSG00000228716","DHFR","chr5",79950800,"-",150.2
"ENSG00000113319","RASGRF2","chr5",80256507,"+",3130.08
"ENSG00000131730","CKMT2","chr5",80529138,"+",304.04
"ENSG00000131732","ZCCHC9","chr5",80597401,"+",171.64
"ENSG00000172497","ACOT12","chr5",80689988,"-",758.28
"ENSG00000145687","SSBP2","chr5",81047072,"-",419.68
"ENSG00000152348","ATG10","chr5",81267843,"+",107.76
"ENSG00000186468","RPS23","chr5",81574235,"-",152
"ENSG00000205464","ATP6AP1L","chr5",81575280,"+",193.8
"ENSG00000174695","TMEM167A","chr5",82373272,"-",159.28
"ENSG00000152422","XRCC4","chr5",82373316,"+",160.6
"ENSG00000038427","VCAN","chr5",82767492,"+",215.2
"ENSG00000145681","HAPLN1","chr5",83016896,"-",472.12
"ENSG00000164176","EDIL3","chr5",83680611,"-",491.96
"ENSG00000127184","COX7C","chr5",85913783,"+",147.96
"ENSG00000145715","RASA1","chr5",86564740,"+",155.16
"ENSG00000134480","CCNH","chr5",86708850,"-",144
"ENSG00000164180","TMEM161B","chr5",87564665,"-",147.6
"ENSG00000081189","MEF2C","chr5",88199922,"-",96
"ENSG00000153140","CETN3","chr5",89705603,"-",131.76
"ENSG00000176055","MBLAC2","chr5",89770585,"-",227.44
"ENSG00000113356","POLR3G","chr5",89770680,"+",240.12
"ENSG00000176018","LYSMD3","chr5",89825401,"-",192
"ENSG00000164199","GPR98","chr5",89854616,"+",141.52
"ENSG00000113369","ARRDC3","chr5",90679149,"-",187.48
"ENSG00000175745","NR2F1","chr5",92919042,"+",3392.96
"ENSG00000248483","POU5F2","chr5",93077309,"-",140.28
"ENSG00000113391","FAM172A","chr5",93447404,"-",234.56
"ENSG00000185261","KIAA0825","chr5",93954309,"-",128
"ENSG00000133302","ANKRD32","chr5",93954390,"+",129.92
"ENSG00000175471","MCTP1","chr5",94620279,"-",1660.76
"ENSG00000153347","FAM81B","chr5",94727047,"+",45.72
"ENSG00000198677","TTC37","chr5",94890709,"-",138.2
"ENSG00000164291","ARSK","chr5",94890824,"+",136
"ENSG00000178015","GPR150","chr5",94955979,"+",4695.96
"ENSG00000175449","RFESD","chr5",94982480,"+",215.88
"ENSG00000145757","SPATA9","chr5",95018714,"-",203.96
"ENSG00000164292","RHOBTB3","chr5",95066849,"+",2246.04
"ENSG00000173221","GLRX","chr5",95158577,"-",229.12
"ENSG00000236882","C5orf27","chr5",95187935,"+",123.68
"ENSG00000118985","ELL2","chr5",95297775,"-",891.56
"ENSG00000175426","PCSK1","chr5",95768985,"-",2756.8
"ENSG00000153113","CAST","chr5",95997740,"+",860.64
"ENSG00000164307","ERAP1","chr5",96149848,"-",125.96
"ENSG00000164308","ERAP2","chr5",96211643,"+",137.12
"ENSG00000113441","LNPEP","chr5",96271345,"+",766.36
"ENSG00000145721","LIX1","chr5",96478520,"-",171.96
"ENSG00000058729","RIOK2","chr5",96519005,"-",593.56
"ENSG00000174136","RGMB","chr5",98104998,"+",1473.92
"ENSG00000153922","CHD1","chr5",98262238,"-",148.44
"ENSG00000174132","FAM174A","chr5",99871123,"+",112.12
"ENSG00000113532","ST8SIA4","chr5",100238987,"-",4447.72
"ENSG00000173930","SLCO4C1","chr5",101632253,"-",709.8
"ENSG00000205359","SLCO6A1","chr5",101834720,"-",48
"ENSG00000145730","PAM","chr5",102201526,"+",153.92
"ENSG00000145725","PPIP5K2","chr5",102455957,"+",120
"ENSG00000181751","C5orf30","chr5",102594441,"+",95.32
"ENSG00000112874","NUDT12","chr5",102898490,"-",79.92
"ENSG00000184349","EFNA5","chr5",107006596,"-",818.12
"ENSG00000145743","FBXL17","chr5",107717799,"-",188.84
"ENSG00000151422","FER","chr5",108083522,"+",168.08
"ENSG00000198961","PJA2","chr5",108745675,"-",121.76
"ENSG00000112893","MAN2A1","chr5",109025155,"+",199.68
"ENSG00000254106","AC011366.3","chr5",109218882,"+",138.4
"ENSG00000164209","SLC25A46","chr5",110073861,"+",308.84
"ENSG00000145777","TSLP","chr5",110405777,"+",4261.12
"ENSG00000134987","WDR36","chr5",110427869,"+",609.64
"ENSG00000152495","CAMK4","chr5",110559946,"+",913.72
"ENSG00000164211","STARD4","chr5",110848157,"-",131.88
"ENSG00000134986","NREP","chr5",111312628,"-",189.56
"ENSG00000129595","EPB41L4A","chr5",111755010,"-",2488.36
"ENSG00000134982","APC","chr5",112073555,"+",125.64
"ENSG00000153037","SRP19","chr5",112196884,"+",295.44
"ENSG00000129625","REEP5","chr5",112258031,"-",408.4
"ENSG00000172795","DCP2","chr5",112312406,"+",137.4
"ENSG00000212122","TSSK1B","chr5",112770728,"-",189.44
"ENSG00000171444","MCC","chr5",112824527,"-",1426.16
"ENSG00000047188","YTHDC2","chr5",112849390,"+",207.8
"ENSG00000080709","KCNN2","chr5",113698015,"+",310
"ENSG00000152503","TRIM36","chr5",114516243,"-",6901.84
"ENSG00000164219","PGGT1B","chr5",114598569,"-",171.6
"ENSG00000164221","CCDC112","chr5",114632458,"-",147.88
"ENSG00000145780","FEM1C","chr5",114880591,"-",189.96
"ENSG00000243414","TICAM2","chr5",114938176,"-",333.32
"ENSG00000134970","TMED7","chr5",114961733,"-",160
"ENSG00000129596","CDO1","chr5",115152405,"-",1315.28
"ENSG00000177879","AP3S1","chr5",115177618,"+",294.36
"ENSG00000172901","AQPEP","chr5",115298150,"+",4954.52
"ENSG00000268223","ARL14EPL","chr5",115387162,"+",153.68
"ENSG00000145781","COMMD10","chr5",115420726,"+",174.64
"ENSG00000092421","SEMA6A","chr5",115910551,"-",69.48
"ENSG00000169570","DTWD2","chr5",118324240,"-",177.44
"ENSG00000172869","DMXL1","chr5",118407083,"+",129.56
"ENSG00000145779","TNFAIP8","chr5",118604417,"+",578.2
"ENSG00000133835","HSD17B4","chr5",118788137,"+",153.76
"ENSG00000164334","FAM170A","chr5",118965253,"+",130
"ENSG00000184838","PRR16","chr5",119800018,"+",2503.96
"ENSG00000181867","FTMT","chr5",121187649,"+",147.92
"ENSG00000151304","SRFBP1","chr5",121297655,"+",180.12
"ENSG00000113083","LOX","chr5",121411792,"-",2015.84
"ENSG00000164185","ZNF474","chr5",121465214,"+",88
"ENSG00000064692","SNCAIP","chr5",121647819,"+",1810.84
"ENSG00000205302","SNX2","chr5",122110690,"+",354.32
"ENSG00000064652","SNX24","chr5",122181159,"+",536.56
"ENSG00000168938","PPIC","chr5",122372425,"-",1154.92
"ENSG00000061455","PRDM6","chr5",122424840,"+",11216.08
"ENSG00000168944","CEP120","chr5",122759286,"-",176
"ENSG00000151292","CSNK1G3","chr5",122847792,"+",176
"ENSG00000168916","ZNF608","chr5",124084500,"-",93.4
"ENSG00000155324","GRAMD3","chr5",125695787,"+",170.6
"ENSG00000164904","ALDH7A1","chr5",125931082,"-",88
"ENSG00000164902","PHAX","chr5",125936606,"+",182.16
"ENSG00000196900","C5orf48","chr5",125967413,"+",85
"ENSG00000113368","LMNB1","chr5",126112844,"+",96
"ENSG00000173926","Mar-03","chr5",126366500,"-",1447.56
"ENSG00000164241","C5orf63","chr5",126409184,"-",293.88
"ENSG00000145794","MEGF10","chr5",126626455,"+",284.28
"ENSG00000164244","PRRC1","chr5",126853308,"+",238.92
"ENSG00000205279","CTXN3","chr5",126984712,"+",229.32
"ENSG00000064651","SLC12A2","chr5",127419482,"+",1221.28
"ENSG00000138829","FBN2","chr5",127873735,"-",2127.28
"ENSG00000113396","SLC27A6","chr5",128301209,"+",1461.52
"ENSG00000066583","ISOC1","chr5",128430441,"+",718.32
"ENSG00000145808","ADAMTS19","chr5",128796102,"+",335.56
"ENSG00000186367","KIAA1024L","chr5",129083883,"+",211.32
"ENSG00000198108","CHSY3","chr5",129240522,"+",2976.76
"ENSG00000169567","HINT1","chr5",130501041,"-",167.72
"ENSG00000186687","LYRM7","chr5",130506640,"+",164.64
"ENSG00000158985","CDC42SE2","chr5",130599701,"+",160
"ENSG00000158987","RAPGEF6","chr5",130970929,"-",213.44
"ENSG00000217128","FNIP1","chr5",131132756,"-",322.36
"ENSG00000164398","ACSL6","chr5",131347761,"-",1795.4
"ENSG00000164399","IL3","chr5",131396346,"+",159.6
"ENSG00000164400","CSF2","chr5",131409484,"+",183.56
"ENSG00000072682","P4HA2","chr5",131563556,"-",1768.04
"ENSG00000131435","PDLIM4","chr5",131593350,"+",1004.8
"ENSG00000197208","SLC22A4","chr5",131630144,"+",2490.4
"ENSG00000197375","SLC22A5","chr5",131705400,"+",1343.36
"ENSG00000197536","C5orf56","chr5",131746464,"+",399.24
"ENSG00000125347","IRF1","chr5",131831259,"-",337.96
"ENSG00000113525","IL5","chr5",131879214,"-",264.28
"ENSG00000113522","RAD50","chr5",131892615,"+",112
"ENSG00000169194","IL13","chr5",131993864,"+",2215.64
"ENSG00000113520","IL4","chr5",132009677,"+",240
"ENSG00000131437","KIF3A","chr5",132073265,"-",352.64
"ENSG00000205089","CCNI2","chr5",132083136,"+",5155.88
"ENSG00000164402","Sep-08","chr5",132113561,"-",2277.48
"ENSG00000198944","SOWAHA","chr5",132149032,"+",6260.16
"ENSG00000164403","SHROOM1","chr5",132166590,"-",4262.2
"ENSG00000164405","UQCRQ","chr5",132202318,"+",229.04
"ENSG00000164404","GDF9","chr5",132202576,"-",220.36
"ENSG00000164406","LEAP2","chr5",132209357,"+",152
"ENSG00000072364","AFF4","chr5",132299354,"-",128
"ENSG00000155329","ZCCHC10","chr5",132362240,"-",148.44
"ENSG00000170606","HSPA4","chr5",132387661,"+",144
"ENSG00000053108","FSTL4","chr5",132948223,"-",4711.36
"ENSG00000113583","C5orf15","chr5",133304406,"-",77.44
"ENSG00000213585","VDAC1","chr5",133442104,"-",509
"ENSG00000081059","TCF7","chr5",133450401,"+",2751.24
"ENSG00000113558","SKP1","chr5",133512724,"-",88.64
"ENSG00000113575","PPP2CA","chr5",133561950,"-",282.48
"ENSG00000006837","CDKL3","chr5",133706735,"-",228.24
"ENSG00000119048","UBE2B","chr5",133706869,"+",238.12
"ENSG00000237190","CDKN2AIPNL","chr5",133747598,"-",218.48
"ENSG00000043143","PHF15","chr5",133860065,"+",374.88
"ENSG00000152700","SAR1B","chr5",133968533,"-",104.48
"ENSG00000113615","SEC24A","chr5",133984474,"+",176.36
"ENSG00000164615","CAMLG","chr5",134074169,"+",112.88
"ENSG00000145833","DDX46","chr5",134094460,"+",282.44
"ENSG00000181904","C5orf24","chr5",134181369,"+",131.48
"ENSG00000113621","TXNDC15","chr5",134209459,"+",192.44
"ENSG00000132570","PCBD2","chr5",134240809,"+",114.68
"ENSG00000152705","CATSPER3","chr5",134303595,"+",88.84
"ENSG00000224186","CTC-349C3.1","chr5",134368969,"+",12554.88
"ENSG00000069011","PITX1","chr5",134369964,"-",13679.6
"ENSG00000113648","H2AFY","chr5",134735577,"-",2096.76
"ENSG00000251380","C5orf20","chr5",134783038,"-",522.52
"ENSG00000255833","TIFAB","chr5",134788089,"-",332.44
"ENSG00000181965","NEUROG1","chr5",134871639,"-",10830.32
"ENSG00000145824","CXCL14","chr5",134914969,"-",4911.48
"ENSG00000145832","SLC25A48","chr5",135170364,"+",2942.52
"ENSG00000145839","IL9","chr5",135231516,"-",244.44
"ENSG00000145826","LECT2","chr5",135290723,"-",161.4
"ENSG00000120708","TGFBI","chr5",135364583,"+",3178.88
"ENSG00000113658","SMAD5","chr5",135468535,"+",213.12
"ENSG00000069018","TRPC7","chr5",135701164,"-",384
"ENSG00000152377","SPOCK1","chr5",136835018,"-",2419.72
"ENSG00000120729","MYOT","chr5",137022409,"+",130.4
"ENSG00000146021","KLHL3","chr5",137071779,"-",262.44
"ENSG00000177733","HNRNPA0","chr5",137090039,"-",138.32
"ENSG00000078795","PKD2L2","chr5",137225124,"+",144
"ENSG00000031003","FAM13B","chr5",137368802,"-",120.8
"ENSG00000061492","WNT8A","chr5",137419773,"+",278.96
"ENSG00000112981","NME5","chr5",137475132,"-",199.4
"ENSG00000112983","BRD8","chr5",137514358,"-",131.96
"ENSG00000112984","KIF20A","chr5",137514416,"+",123.04
"ENSG00000094880","CDC23","chr5",137549032,"-",80.84
"ENSG00000146013","GFRA3","chr5",137610253,"-",2008
"ENSG00000120709","FAM53C","chr5",137673223,"+",116.68
"ENSG00000158402","CDC25C","chr5",137674044,"-",135.8
"ENSG00000120733","KDM3B","chr5",137688284,"+",120.4
"ENSG00000132563","REEP2","chr5",137774689,"+",288.76
"ENSG00000120738","EGR1","chr5",137801180,"+",1419.12
"ENSG00000120705","ETF1","chr5",137878989,"-",160
"ENSG00000113013","HSPA9","chr5",137911318,"-",168
"ENSG00000044115","CTNNA1","chr5",138089106,"+",141.8
"ENSG00000146006","LRRTM2","chr5",138211057,"-",151.68
"ENSG00000120725","SIL1","chr5",138534065,"-",157.76
"ENSG00000015479","MATR3","chr5",138609440,"+",306.24
"ENSG00000120727","PAIP2","chr5",138677518,"+",178.16
"ENSG00000170482","SLC23A1","chr5",138719039,"-",213.92
"ENSG00000228672","PROB1","chr5",138730885,"-",5867.12
"ENSG00000170469","SPATA24","chr5",138739776,"-",208
"ENSG00000170464","DNAJC18","chr5",138775214,"-",204.32
"ENSG00000249751","ECSCR","chr5",138842320,"-",232
"ENSG00000131508","UBE2D2","chr5",138940750,"+",128
"ENSG00000171604","CXXC5","chr5",139028300,"+",778.72
"ENSG00000146005","PSD2","chr5",139175405,"+",5217.28
"ENSG00000158458","NRG2","chr5",139422884,"-",4630.36
"ENSG00000185129","PURA","chr5",139493707,"+",4140.52
"ENSG00000182700","IGIP","chr5",139505520,"+",410.84
"ENSG00000120306","CYSTM1","chr5",139554652,"+",428.2
"ENSG00000113068","PFDN1","chr5",139682689,"-",195.12
"ENSG00000113070","HBEGF","chr5",139726188,"-",692.08
"ENSG00000131503","ANKHD1","chr5",139781398,"+",184
"ENSG00000243056","EIF4EBP3","chr5",139927250,"+",182.4
"ENSG00000213523","SRA1","chr5",139937678,"-",159.32
"ENSG00000113108","APBB3","chr5",139944189,"-",288
"ENSG00000176087","SLC35A4","chr5",139944419,"+",267.32
"ENSG00000170458","CD14","chr5",140013286,"-",261.08
"ENSG00000113119","TMCO6","chr5",140019011,"+",193.12
"ENSG00000131495","NDUFA2","chr5",140027370,"-",57.08
"ENSG00000113141","IK","chr5",140027383,"+",50.16
"ENSG00000120314","WDR55","chr5",140044383,"+",133.16
"ENSG00000256453","DND1","chr5",140053171,"-",312.64
"ENSG00000112855","HARS2","chr5",140071017,"+",203.68
"ENSG00000170445","HARS","chr5",140071312,"-",215.92
"ENSG00000146007","ZMAT2","chr5",140080031,"+",168
"ENSG00000204970","PCDHA1","chr5",140165875,"+",133.6
"ENSG00000204969","PCDHA2","chr5",140174443,"+",248.68
"ENSG00000255408","PCDHA3","chr5",140180782,"+",192
"ENSG00000204963","PCDHA4","chr5",140186671,"+",220.64
"ENSG00000081842","PCDHA5","chr5",140201360,"+",134.64
"ENSG00000204967","PCDHA7","chr5",140213968,"+",162.96
"ENSG00000204962","PCDHA8","chr5",140220906,"+",152
"ENSG00000204961","PCDHA9","chr5",140227356,"+",98.2
"ENSG00000250120","PCDHA10","chr5",140235633,"+",80
"ENSG00000249158","PCDHA11","chr5",140247830,"+",146.68
"ENSG00000251664","PCDHA12","chr5",140254930,"+",146.64
"ENSG00000239389","PCDHA13","chr5",140261853,"+",110
"ENSG00000248383","PCDHAC1","chr5",140306301,"+",1943.84
"ENSG00000243232","PCDHAC2","chr5",140345746,"+",2534.88
"ENSG00000171815","PCDHB1","chr5",140430978,"+",1237.28
"ENSG00000112852","PCDHB2","chr5",140474236,"+",176
"ENSG00000113205","PCDHB3","chr5",140480233,"+",128
"ENSG00000081818","PCDHB4","chr5",140501580,"+",152
"ENSG00000113209","PCDHB5","chr5",140514799,"+",207.96
"ENSG00000113211","PCDHB6","chr5",140529838,"+",112
"ENSG00000255622","PCDHB17","chr5",140535579,"+",189.52
"ENSG00000113212","PCDHB7","chr5",140552242,"+",136.28
