ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000121871,SLITRK3,chr3,164914469,-,392,39.2,0.558380952,120.786969
ENSG00000114200,BCHE,chr3,165555253,-,0,NA,NA,0
ENSG00000169064,ZBBX,chr3,167098085,-,261,21.75,0.218225806,69.6270925
ENSG00000114204,SERPINI2,chr3,167191920,-,0,NA,NA,0
ENSG00000174776,WDR49,chr3,167371287,-,0,NA,NA,0
ENSG00000114209,PDCD10,chr3,167452651,-,30,2.5,0.02605042,3.264891704
ENSG00000163536,SERPINI1,chr3,167453431,+,30,2.5,0.02605042,3.765593756
ENSG00000173905,GOLIM4,chr3,167813417,-,134,2.09375,0.023454947,44.82305711
ENSG00000085276,MECOM,chr3,168865522,-,179,5.774193548,0.029205882,13.22162715
ENSG00000184378,ACTRT3,chr3,169487683,-,2396,95.84,0.961330878,1962.648001
ENSG00000085274,MYNN,chr3,169490852,+,24,2.181818182,0.037468354,9.337692376
ENSG00000188306,LRRIQ4,chr3,169539709,+,556,50.54545455,0.36557047,118.5230082
ENSG00000114248,LRRC31,chr3,169587723,-,0,NA,NA,0
ENSG00000187033,SAMD7,chr3,169629481,+,0,NA,NA,0
ENSG00000008952,SEC62,chr3,169684579,+,26,1.130434783,0.015743802,12.0788208
ENSG00000173890,GPR160,chr3,169755734,+,1603,36.43181818,0.503060761,1078.584686
ENSG00000173889,PHC3,chr3,169899537,-,98,2.390243902,0.026198522,26.36173584
ENSG00000163558,PRKCI,chr3,169940219,+,122,2.06779661,0.018782138,43.09305416
ENSG00000136603,SKIL,chr3,170075472,+,351,2.949579832,0.023287231,78.65857999
ENSG00000013297,CLDN11,chr3,170136652,+,3877,84.2826087,0.880187181,1810.327216
ENSG00000013293,SLC7A14,chr3,170303863,-,3031,61.85714286,0.795244083,1230.811375
ENSG00000163584,RPL22L1,chr3,170588045,-,26,2.888888889,0.039242424,5.540103075
ENSG00000163577,EIF5A2,chr3,170626426,-,15,0.789473684,0.009902153,5.270474494
ENSG00000163581,SLC2A2,chr3,170744768,-,0,NA,NA,0
ENSG00000154310,TNIK,chr3,171178197,-,27,5.4,0.062,5.185309865
ENSG00000075651,PLD1,chr3,171528504,-,15,2.142857143,0.021713287,7.164209816
ENSG00000186329,TMEM212,chr3,171561138,+,0,NA,NA,0
ENSG00000075420,FNDC3B,chr3,171757417,+,205,2.356321839,0.026188061,77.28551152
ENSG00000121853,GHSR,chr3,172166246,-,935,51.94444444,0.206101695,53.74635578
ENSG00000121858,TNFSF10,chr3,172241297,-,0,NA,NA,0
ENSG00000114346,ECT2,chr3,172468474,+,12,1.2,0.020869565,2.907206657
ENSG00000144962,SPATA16,chr3,172859058,-,0,NA,NA,0
ENSG00000169760,NLGN1,chr3,173116243,+,918,25.5,0.249125145,489.0041797
ENSG00000177694,NAALADL2,chr3,174577110,+,0,NA,NA,0
ENSG00000177565,TBL1XR1,chr3,176915048,-,332,3.074074074,0.0338655,65.78467591
ENSG00000197584,KCNMB2,chr3,178136988,+,0,NA,NA,0
ENSG00000172667,ZMAT3,chr3,178789656,-,588,10.13793103,0.038575824,95.10753724
ENSG00000121879,PIK3CA,chr3,178866310,+,114,5.7,0.026151316,8.844872991
ENSG00000171121,KCNMB3,chr3,178984838,-,0,NA,NA,0
ENSG00000121864,ZNF639,chr3,179040818,+,49,1.633333333,0.021956522,22.86237423
ENSG00000171109,MFN1,chr3,179065479,+,39,1.56,0.0204625,17.08389403
ENSG00000114450,GNB4,chr3,179169371,-,336,3.818181818,0.029121844,82.87113312
ENSG00000136518,ACTL6A,chr3,179280707,+,93,1.754716981,0.028179218,31.58120759
ENSG00000136522,MRPL47,chr3,179322434,-,27,2.7,0.027013889,11.73931072
ENSG00000136521,NDUFB5,chr3,179322574,+,27,2.7,0.027013889,12.00182019
ENSG00000058056,USP13,chr3,179370932,+,198,2.712328767,0.026950092,30.19452121
ENSG00000114757,PEX5L,chr3,179754841,-,582,13.85714286,0.155799864,236.6266268
ENSG00000163728,TTC14,chr3,180319917,+,486,27,0.895852535,262.6258329
ENSG00000114416,FXR1,chr3,180630233,+,0,0,0,0
ENSG00000205981,DNAJC19,chr3,180707562,-,0,NA,NA,0
ENSG00000181449,SOX2,chr3,181429711,+,2843,61.80434783,0.541235357,594.4809554
ENSG00000058063,ATP11B,chr3,182511290,+,157,3.651162791,0.016410256,12.96231051
ENSG00000043093,DCUN1D1,chr3,182698326,-,207,3.568965517,0.016851441,31.2967965
ENSG00000078070,MCCC1,chr3,182817365,-,135,5.869565217,0.023359375,9.231167718
ENSG00000078081,LAMP3,chr3,182880667,-,2169,36.76271186,0.453771186,1240.962934
ENSG00000176597,B3GNT5,chr3,182971031,+,252,2.470588235,0.02316641,72.99666156
ENSG00000053524,MCF2L2,chr3,183145855,-,236,4.290909091,0.024927203,36.79977905
ENSG00000172578,KLHL6,chr3,183273499,-,0,NA,NA,0
ENSG00000114796,KLHL24,chr3,183353410,+,242,3.507246377,0.023028046,57.39644464
ENSG00000163872,YEATS2,chr3,183415605,+,81,3.857142857,0.047093863,28.48257342
ENSG00000180834,MAP6D1,chr3,183543393,-,9539,94.44554455,0.963933865,6464.072434
ENSG00000175193,PARL,chr3,183602693,-,55,3.928571429,0.033085106,18.96225099
ENSG00000114770,ABCC5,chr3,183735727,-,12,0.923076923,0.015069767,3.372569432
ENSG00000186090,HTR3D,chr3,183749331,+,0,NA,NA,0
ENSG00000178084,HTR3C,chr3,183770834,+,0,NA,NA,0
ENSG00000186038,HTR3E,chr3,183814851,+,0,NA,NA,0
ENSG00000161202,DVL3,chr3,183873283,+,84,1.787234043,0.013831418,11.55700216
ENSG00000161203,AP2M1,chr3,183892633,+,57,4.384615385,0.054285714,7.992779201
ENSG00000161204,ABCF3,chr3,183903862,+,32,1,0.019931973,11.78468197
ENSG00000145198,VWA5B2,chr3,183948316,+,4278,30.12676056,0.369098874,2529.899756
ENSG00000214160,ALG3,chr3,183967313,-,72,2.4,0.032060302,13.76371797
ENSG00000145194,ECE2,chr3,183967444,+,72,2.4,0.032060302,13.53097092
ENSG00000163888,CAMK2N2,chr3,183979251,-,529,5.038095238,0.041396226,154.5540951
ENSG00000175166,PSMD2,chr3,184017021,+,23,0.884615385,0.015825427,8.548203995
ENSG00000114867,EIF4G1,chr3,184032282,+,216,3.176470588,0.022324742,48.96588478
ENSG00000175182,FAM131A,chr3,184053716,+,465,13.28571429,0.320896818,401.8449836
ENSG00000114859,CLCN2,chr3,184079439,-,190,2.96875,0.020869565,40.8174861
ENSG00000090534,THPO,chr3,184095932,-,289,17,0.073170732,21.4468652
ENSG00000090539,CHRD,chr3,184097860,+,695,6.95,0.085,306.3929766
ENSG00000182580,EPHB3,chr3,184279586,+,6781,75.34444444,0.814571557,3941.992273
ENSG00000177383,MAGEF1,chr3,184429836,-,134,2.528301887,0.027770898,64.63299959
ENSG00000187068,C3orf70,chr3,184870802,-,187,3.462962963,0.040921538,79.60402566
ENSG00000113790,EHHADH,chr3,184971886,-,32,1.6,0.036078431,11.15438483
ENSG00000073803,MAP3K13,chr3,185000728,+,224,74.66666667,0.746666667,285.9491159
ENSG00000163900,TMEM41A,chr3,185216845,-,145,3.295454545,0.028555799,27.30219838
ENSG00000163898,LIPH,chr3,185270369,-,0,NA,NA,0
ENSG00000163904,SENP2,chr3,185300506,+,0,NA,NA,0
ENSG00000163915,C3orf65,chr3,185431039,+,0,NA,NA,0
ENSG00000073792,IGF2BP2,chr3,185542827,-,445,3.248175182,0.018223427,72.63289399
ENSG00000136527,TRA2B,chr3,185655924,-,50,2.173913043,0.01116208,11.44805665
ENSG00000244405,ETV5,chr3,185826901,-,127,2.309090909,0.030390679,50.99168196
ENSG00000058866,DGKG,chr3,186080023,-,168,28,0.340779221,83.01390516
ENSG00000213139,CRYGS,chr3,186264491,-,0,NA,NA,0
ENSG00000090520,DNAJB11,chr3,186287951,+,48,2,0.022135338,16.99156824
ENSG00000113838,TBCCD1,chr3,186288332,-,48,2,0.022135338,15.74491152
ENSG00000145192,AHSG,chr3,186330849,+,0,NA,NA,0
ENSG00000090512,FETUB,chr3,186353757,+,0,NA,NA,0
ENSG00000113905,HRG,chr3,186383797,+,0,NA,NA,0
ENSG00000113889,KNG1,chr3,186435097,+,0,NA,NA,0
ENSG00000156976,EIF4A2,chr3,186501360,+,28,1.473684211,0.025705813,24.14817948
ENSG00000163918,RFC4,chr3,186524484,-,224,6.054054054,0.027069351,25.35657851
ENSG00000073849,ST6GAL1,chr3,186648314,+,179,8.95,0.034590747,22.71572594
ENSG00000163923,RPL39L,chr3,186857263,-,0,0,0,0
ENSG00000175077,RTP1,chr3,186915273,+,11,11,0.11,4.462591259
ENSG00000127241,MASP1,chr3,187009810,-,0,NA,NA,0
ENSG00000136514,RTP4,chr3,187086167,+,38,38,0.38,3.3785868
ENSG00000157005,SST,chr3,187388201,-,0,0,0,0
ENSG00000228804,RP11-211G3.3,chr3,187420153,+,0,NA,NA,0
ENSG00000198471,RTP2,chr3,187420345,-,0,NA,NA,0
ENSG00000113916,BCL6,chr3,187463513,-,44,2.933333333,0.0594,4.059583564
ENSG00000145012,LPP,chr3,188059443,+,0,NA,NA,0
ENSG00000188001,TPRG1,chr3,188665002,+,0,NA,NA,0
ENSG00000073282,TP63,chr3,189349215,+,0,NA,NA,0
ENSG00000090530,LEPREL1,chr3,189840226,-,922,38.41666667,0.629472574,438.0888703
ENSG00000163347,CLDN1,chr3,190040235,-,1484,44.96969697,0.504896234,679.9019967
ENSG00000113946,CLDN16,chr3,190105660,+,0,NA,NA,0
ENSG00000198398,TMEM207,chr3,190167665,-,0,NA,NA,0
ENSG00000196083,IL1RAP,chr3,190231839,+,969,23.63414634,0.129087205,161.3023004
ENSG00000205835,GMNC,chr3,190580465,-,512,13.47368421,0.058037578,28.9431147
ENSG00000188729,OSTN,chr3,190930321,+,0,NA,NA,0
ENSG00000152492,CCDC50,chr3,191046873,+,63,2.423076923,0.026890323,23.02928863
ENSG00000188958,UTS2B,chr3,191048325,-,63,2.423076923,0.026890323,25.23563718
ENSG00000253548,PYDC2,chr3,191178951,+,0,NA,NA,0
ENSG00000114279,FGF12,chr3,192445388,-,0,NA,NA,0
ENSG00000180611,MB21D2,chr3,192635950,-,360,11.25,0.184892704,53.89408264
ENSG00000127252,HRASLS,chr3,192958916,+,192,4,0.040524368,68.4885248
ENSG00000187527,ATP13A5,chr3,193096514,-,0,NA,NA,0
ENSG00000127249,ATP13A4,chr3,193272696,-,0,NA,NA,0
ENSG00000198836,OPA1,chr3,193310932,+,14,1.166666667,0.014736842,2.051445103
ENSG00000114315,HES1,chr3,193853930,+,282,2.043478261,0.023709581,106.2453023
ENSG00000178772,CPN2,chr3,194072057,-,0,NA,NA,0
ENSG00000172061,LRRC15,chr3,194090472,-,9,3,0.03,3.851678298
ENSG00000133657,ATP13A3,chr3,194188968,-,0,NA,NA,0
ENSG00000041802,LSG1,chr3,194393206,-,0,0,0,0
ENSG00000185112,FAM43A,chr3,194406621,+,1366,21.68253968,0.265203891,888.241205
ENSG00000173950,XXYLT1,chr3,194991895,-,135,2.7,0.027997512,48.22929642
ENSG00000114331,ACAP2,chr3,195163817,-,30,1.25,0.017534014,22.72748743
ENSG00000189058,APOD,chr3,195311076,-,0,NA,NA,0
ENSG00000145113,MUC4,chr3,195538844,-,958,47.9,0.57667426,331.5549855
ENSG00000061938,TNK2,chr3,195635880,-,1032,7.938461538,0.131646497,558.7725256
ENSG00000072274,TFRC,chr3,195809032,-,52,1.368421053,0.013155738,17.03745164
ENSG00000163959,SLC51A,chr3,195943382,+,1867,50.45945946,0.595434381,774.7102863
ENSG00000161217,PCYT1A,chr3,196014584,-,21,1.05,0.022427184,6.973653897
ENSG00000145107,TM4SF19,chr3,196065291,-,0,NA,NA,0
ENSG00000163960,UBXN7,chr3,196159345,-,77,3.5,0.028563218,5.204334958
ENSG00000163961,RNF168,chr3,196230639,-,49,2.722222222,0.021157895,11.02435687
ENSG00000214097,SMCO1,chr3,196242237,-,0,NA,NA,0
ENSG00000185798,WDR53,chr3,196295413,-,152,1.688888889,0.016197842,46.92074994
ENSG00000174013,FBXO45,chr3,196295724,+,152,1.688888889,0.016197842,46.29445252
ENSG00000174004,NRROS,chr3,196366655,+,571,13.5952381,0.138943534,276.2389139
ENSG00000174007,CEP19,chr3,196439123,-,222,2.522727273,0.028101497,80.48167612
ENSG00000163964,PIGX,chr3,196439244,+,222,2.522727273,0.028101497,80.27017659
ENSG00000180370,PAK2,chr3,196466727,+,27,1.928571429,0.01935022,18.66489641
ENSG00000119231,SENP5,chr3,196594726,+,256,3.555555556,0.026184211,49.95303052
ENSG00000114503,NCBP2,chr3,196669464,-,35,1.25,0.022120316,22.80459214
ENSG00000119227,PIGZ,chr3,196695704,-,1600,8.465608466,0.169481188,1146.192201
ENSG00000163975,MFI2,chr3,196756687,-,775,13.13559322,0.02851312,54.87410522
ENSG00000075711,DLG1,chr3,197026143,-,299,3.646341463,0.022311343,57.53900395
ENSG00000161267,BDH1,chr3,197300194,-,0,NA,NA,0
ENSG00000145016,KIAA0226,chr3,197476568,-,149,2.15942029,0.019176548,63.15983188
ENSG00000122068,FYTTD1,chr3,197476623,+,149,2.15942029,0.019176548,62.46888093
ENSG00000186001,LRCH3,chr3,197518144,+,89,1.459016393,0.019022504,28.41514508
ENSG00000182899,RPL35A,chr3,197677051,+,0,0,0,0
ENSG00000114473,IQCG,chr3,197686886,-,147,4.083333333,0.018354286,16.97637124
ENSG00000185621,LMLN,chr3,197687070,+,147,4.083333333,0.018354286,16.44854146
ENSG00000186777,ZNF732,chr4,299099,-,0,0,0,0
ENSG00000131127,ZNF141,chr4,331595,+,643,21.43333333,0.269967846,310.8055436
ENSG00000182903,ZNF721,chr4,492960,-,695,11.20967742,0.031923077,91.22179734
ENSG00000174227,PIGG,chr4,492988,+,695,11.20967742,0.031923077,91.29950609
ENSG00000133256,PDE6B,chr4,619362,+,650,28.26086957,0.230029586,102.8113688
ENSG00000169020,ATP5I,chr4,668127,-,344,13.76,0.117410072,59.82012614
ENSG00000215375,MYL5,chr4,671710,+,358,71.6,0.5184,15.51383155
ENSG00000169026,MFSD7,chr4,682973,-,2079,71.68965517,0.801438561,907.2185778
ENSG00000185619,PCGF3,chr4,699572,+,726,22,0.417316239,622.2956003
ENSG00000168993,CPLX1,chr4,819945,-,699,5.592,0.045375917,165.7568994
ENSG00000178950,GAK,chr4,926174,-,138,1.642857143,0.014943151,28.55753887
ENSG00000127419,TMEM175,chr4,926261,+,138,1.642857143,0.014943151,28.93239511
ENSG00000145214,DGKQ,chr4,967348,-,1809,13.91538462,0.255538032,1546.863474
ENSG00000127415,IDUA,chr4,980784,+,134,3.722222222,0.036561845,55.91086322
ENSG00000145217,SLC26A1,chr4,987224,-,2365,73.90625,0.776515473,2540.655532
ENSG00000127418,FGFRL1,chr4,1004939,+,1735,6.066433566,0.08119676,877.02541
ENSG00000178222,RNF212,chr4,1107352,-,645,49.61538462,0.748745247,210.2875742
ENSG00000159674,SPON2,chr4,1202750,-,3196,84.10526316,0.920498392,1471.748075
ENSG00000159692,CTBP1,chr4,1242908,-,743,4.104972376,0.034776,159.657889
ENSG00000090316,MAEA,chr4,1283671,+,24,0.727272727,0.009753593,10.11628965
ENSG00000163945,UVSSA,chr4,1341103,+,896,7.284552846,0.122903054,625.7917652
ENSG00000179979,CRIPAK,chr4,1385339,+,0,NA,NA,0
ENSG00000174137,FAM53A,chr4,1685988,-,732,12,0.056024564,91.76103754
ENSG00000163950,SLBP,chr4,1714071,-,233,2.157407407,0.019389163,41.99837214
ENSG00000168936,TMEM129,chr4,1723084,-,574,7.552631579,0.082141288,297.7271091
ENSG00000013810,TACC3,chr4,1723216,+,574,7.552631579,0.082141288,291.2099029
ENSG00000068078,FGFR3,chr4,1795038,+,739,6.158333333,0.076697875,243.6125179
ENSG00000168924,LETM1,chr4,1857974,-,538,4.26984127,0.045896389,195.5956402
ENSG00000109685,WHSC1,chr4,1873122,+,440,2.268041237,0.018654539,107.7809441
ENSG00000185049,NELFA,chr4,2010962,-,318,13.82608696,0.328932764,393.4992002
ENSG00000243449,C4orf48,chr4,2043776,+,6534,43.27152318,0.68044405,5076.586056
ENSG00000185818,NAT8L,chr4,2061238,+,4812,26.43956044,0.214995701,1191.225194
ENSG00000130997,POLN,chr4,2230970,-,0,NA,NA,0
ENSG00000214367,HAUS3,chr4,2243860,-,23,1.045454545,0.012231076,3.239640215
ENSG00000123933,MXD4,chr4,2263739,-,448,2.748466258,0.026293884,105.6652775
ENSG00000159733,ZFYVE28,chr4,2420370,-,317,1.85380117,0.021414452,153.7771934
ENSG00000249428,RP11-503N18.3,chr4,2420700,+,317,1.85380117,0.021414452,161.8899313
ENSG00000063978,RNF4,chr4,2470794,+,82,1.205882353,0.012943783,49.79541484
ENSG00000125386,FAM193A,chr4,2597827,+,585,83.57142857,0.818631579,110.3001963
ENSG00000168884,TNIP2,chr4,2758103,-,42,3.5,0.044318182,12.75956409
ENSG00000087266,SH3BP2,chr4,2794749,+,525,9.545454545,0.042794411,67.82922601
ENSG00000087274,ADD1,chr4,2845583,+,84,1.3125,0.015862745,25.6608093
ENSG00000109736,MFSD10,chr4,2936586,-,705,14.1,0.294945455,627.2525415
ENSG00000087269,NOP14,chr4,2965118,-,168,2.896551724,0.024628349,63.17086909
ENSG00000125388,GRK4,chr4,2965342,+,143,2.648148148,0.024364665,60.45516062
ENSG00000197386,HTT,chr4,3076407,+,153,2.154929577,0.024472097,68.58435128
ENSG00000188981,MSANTD1,chr4,3250766,+,3582,63.96428571,0.656870155,1703.922832
ENSG00000159788,RGS12,chr4,3294754,+,397,3.227642276,0.023044466,78.28892785
ENSG00000109758,HGFAC,chr4,3443725,+,336,37.33333333,0.403976608,175.7347098
ENSG00000175920,DOK7,chr4,3465032,+,244,9.76,0.1161,53.95184495
ENSG00000163956,LRPAP1,chr4,3534224,-,1263,36.08571429,0.415803955,529.3661527
ENSG00000216560,LINC00955,chr4,3578595,+,46,3.833333333,0.031739895,18.85195356
ENSG00000184160,ADRA2C,chr4,3768295,+,8053,35.32017544,0.390800781,3394.529629
ENSG00000163982,OTOP1,chr4,4228621,-,284,9.466666667,0.1044873,120.019523
ENSG00000132406,TMEM128,chr4,4249959,-,94,1.807692308,0.018950025,39.05710469
ENSG00000145220,LYAR,chr4,4291896,-,78,2.228571429,0.018555478,28.26235988
ENSG00000168826,ZBTB49,chr4,4291923,+,78,2.228571429,0.018555478,28.11015446
ENSG00000168824,NSG1,chr4,4349868,+,0,NA,NA,0
ENSG00000168818,STX18,chr4,4543775,-,15,1.5,0.021132075,7.116634321
ENSG00000163132,MSX1,chr4,4861391,+,2169,24.37078652,0.476212687,1412.005202
ENSG00000170891,CYTL1,chr4,5021197,-,264,44,0.44496732,75.57064655
ENSG00000152953,STK32B,chr4,5053526,+,1146,60.31578947,0.924265403,195.3569704
ENSG00000082929,C4orf6,chr4,5526882,+,0,NA,NA,0
ENSG00000173040,EVC2,chr4,5711275,-,781,9.524390244,0.107088457,334.6094523
ENSG00000072840,EVC,chr4,5712923,+,118,3.277777778,0.03238764,23.60027066
ENSG00000072832,CRMP1,chr4,5894785,-,6629,74.48314607,0.739203576,1946.781093
ENSG00000152969,JAKMIP1,chr4,6202318,-,2671,23.42982456,0.17619859,717.0799002
ENSG00000109501,WFS1,chr4,6271576,+,2733,27.60606061,0.38724699,1273.92173
ENSG00000074211,PPP2R2C,chr4,6565327,-,2338,25.97777778,0.289361196,905.5605141
ENSG00000013288,MAN2B2,chr4,6576901,+,117,5.85,0.018224638,5.695661254
ENSG00000179010,MRFAP1,chr4,6641817,+,102,2,0.021221374,49.69878146
ENSG00000163993,S100P,chr4,6695565,+,455,91,0.919473684,434.4958952
ENSG00000178988,MRFAP1L1,chr4,6711606,-,0,0,0,0
ENSG00000186222,BLOC1S4,chr4,6717841,+,76,1.551020408,0.016797642,35.2304952
ENSG00000170871,KIAA0232,chr4,6784458,+,246,2.016393443,0.01884983,66.93438525
ENSG00000132405,TBC1D14,chr4,6911170,+,98,1.272727273,0.017533947,43.70179339
ENSG00000173013,CCDC96,chr4,7044728,-,161,2.205479452,0.018360043,36.04134777
ENSG00000173011,TADA2B,chr4,7045155,+,449,5.907894737,0.024102972,53.09347454
ENSG00000109519,GRPEL1,chr4,7069800,-,70,2.8,0.031598837,23.02170717
ENSG00000184985,SORCS2,chr4,7194373,+,3140,25.73770492,0.3278323,1279.429681
ENSG00000178597,PSAPL1,chr4,7436700,-,41,4.555555556,0.048882114,30.33456134
ENSG00000196526,AFAP1,chr4,7941653,-,4747,52.16483516,0.485280245,1796.205957
ENSG00000163995,ABLIM2,chr4,8160559,-,1464,28.70588235,0.191138264,330.7017453
ENSG00000125089,SH3TC1,chr4,8201059,+,274,27.4,0.444235669,307.3866512
ENSG00000170801,HTRA3,chr4,8271488,+,4777,70.25,0.719512195,2238.72801
ENSG00000087008,ACOX3,chr4,8442452,-,77,3.5,0.014264339,11.92053769
ENSG00000155269,GPR78,chr4,8582216,+,39,2.294117647,0.023222477,21.5178957
ENSG00000109625,CPZ,chr4,8594386,+,301,13.68181818,0.282076216,282.0748166
ENSG00000215612,HMX1,chr4,8873543,-,9579,70.95555556,0.773080764,3819.323802
ENSG00000231396,USP17L10,chr4,9212382,+,0,NA,NA,0
ENSG00000233136,USP17L11,chr4,9217130,+,0,NA,NA,0
ENSG00000227551,USP17L12,chr4,9221877,+,0,NA,NA,0
ENSG00000232399,USP17L13,chr4,9226621,+,0,NA,NA,0
ENSG00000249104,USP17L17,chr4,9245604,+,0,NA,NA,0
ENSG00000250844,USP17L18,chr4,9250355,+,0,NA,NA,0
ENSG00000248920,USP17L19,chr4,9255103,+,0,NA,NA,0
ENSG00000250745,USP17L20,chr4,9259849,+,0,NA,NA,0
ENSG00000249811,USP17L21,chr4,9264597,+,0,NA,NA,0
ENSG00000248933,USP17L22,chr4,9269344,+,0,NA,NA,0
ENSG00000232264,USP17L24,chr4,9326890,+,0,NA,NA,0
ENSG00000230430,USP17L25,chr4,9331636,+,0,NA,NA,0
ENSG00000229579,USP17L26,chr4,9336383,+,0,NA,NA,0
ENSG00000227140,USP17L5,chr4,9341128,+,0,NA,NA,0
ENSG00000235780,USP17L27,chr4,9345873,+,0,NA,NA,0
ENSG00000231051,USP17L28,chr4,9350618,+,0,NA,NA,0
ENSG00000231637,USP17L29,chr4,9355363,+,0,NA,NA,0
ENSG00000228856,USP17L30,chr4,9364854,+,0,NA,NA,0
ENSG00000186146,DEFB131,chr4,9446259,+,0,NA,NA,0
ENSG00000169676,DRD5,chr4,9783257,+,16,8,0.08,13.94109791
ENSG00000109667,SLC2A9,chr4,10041872,-,0,NA,NA,0
ENSG00000071127,WDR1,chr4,10118573,-,321,3.606741573,0.032158556,95.1977534
ENSG00000178163,ZNF518B,chr4,10459032,-,5345,47.72321429,0.41834182,1399.728646
ENSG00000109684,CLNK,chr4,10686386,-,0,NA,NA,0
ENSG00000002587,HS3ST1,chr4,11430537,-,711,15.12765957,0.123024781,178.1950968
ENSG00000157869,RAB28,chr4,13485989,-,124,2,0.025542406,55.49651659
ENSG00000109705,NKX3-2,chr4,13546114,-,3962,60.95384615,0.691672932,1699.551948
ENSG00000038219,BOD1L1,chr4,13629328,-,173,2.661538462,0.026121045,19.74126776
ENSG00000137449,CPEB2,chr4,15004297,+,515,2.783783784,0.021030776,118.1629508
ENSG00000163145,C1QTNF7,chr4,15341559,+,19,4.75,0.047810651,11.56893506
ENSG00000048342,CC2D2A,chr4,15480846,+,0,NA,NA,0
ENSG00000118564,FBXL5,chr4,15657035,-,1117,19.59649123,0.409400146,615.2465033
ENSG00000237765,FAM200B,chr4,15683351,+,145,5.37037037,0.038772379,15.62909413
ENSG00000109743,BST1,chr4,15704572,+,0,NA,NA,0
ENSG00000004468,CD38,chr4,15779930,+,318,7.395348837,0.100408163,117.1142724
ENSG00000137440,FGFBP1,chr4,15940363,-,0,NA,NA,0
ENSG00000137441,FGFBP2,chr4,15964859,-,0,NA,NA,0
ENSG00000007062,PROM1,chr4,16085623,-,637,18.73529412,0.200941029,170.8159041
ENSG00000169762,TAPT1,chr4,16228161,-,255,2.897727273,0.033948949,70.87797518
ENSG00000169744,LDB2,chr4,16900424,-,0,0,0,0
ENSG00000151552,QDPR,chr4,17513857,-,139,6.619047619,0.029940828,15.84948767
ENSG00000249581,CLRN2,chr4,17516787,+,0,NA,NA,0
ENSG00000002549,LAP3,chr4,17578926,+,76,2.171428571,0.022871106,40.03591143
ENSG00000118579,MED28,chr4,17616272,+,26,1.444444444,0.020478261,4.783262607
ENSG00000047662,FAM184B,chr4,17783135,-,458,26.94117647,0.476065574,30.01535891
ENSG00000163257,DCAF16,chr4,17812381,-,31,2.818181818,0.026731602,12.39374191
ENSG00000109805,NCAPG,chr4,17812435,+,31,2.818181818,0.026731602,12.52831974
ENSG00000178177,LCORL,chr4,18023483,-,120,1.6,0.023707045,60.99164732
ENSG00000145147,SLIT2,chr4,20255234,+,1556,22.55072464,0.155408063,190.7947669
ENSG00000163138,PACRGL,chr4,20702035,+,53,3.117647059,0.030585714,22.17069368
ENSG00000185774,KCNIP4,chr4,21950374,-,568,13.85365854,0.198329718,185.7390055
ENSG00000152990,GPR125,chr4,22517677,-,210,4.375,0.044967213,56.39610456
ENSG00000109819,PPARGC1A,chr4,24474394,-,3428,42.85,0.481486579,1933.48796
ENSG00000109606,DHX15,chr4,24586184,-,48,1.454545455,0.022127216,22.55700607
ENSG00000109610,SOD3,chr4,24797084,+,0,0,0,0
ENSG00000181982,CCDC149,chr4,24981826,-,0,NA,NA,0
ENSG00000153012,LGI2,chr4,25032414,-,1946,31.38709677,0.36615637,685.0692058
ENSG00000109618,SEPSECS,chr4,25162204,-,0,NA,NA,0
ENSG00000038210,PI4K2B,chr4,25162293,+,0,NA,NA,0
ENSG00000168228,ZCCHC4,chr4,25314395,+,0,0,0,0
ENSG00000053900,ANAPC4,chr4,25378847,+,84,1.826086957,0.02216199,35.98934856
ENSG00000157765,SLC34A2,chr4,25657434,+,202,15.53846154,0.144850299,49.01120495
ENSG00000091490,SEL1L3,chr4,25864610,-,1335,11.81415929,0.268113804,849.087826
ENSG00000250317,SMIM20,chr4,25915813,+,16,0.666666667,0.009578947,6.576706113
ENSG00000168214,RBPJ,chr4,26321331,+,41,0.976190476,0.023870968,18.67499049
ENSG00000163394,CCKAR,chr4,26492042,-,0,NA,NA,0
ENSG00000109680,TBC1D19,chr4,26585545,+,0,NA,NA,0
ENSG00000169851,PCDH7,chr4,30722036,+,2688,38.4,0.36767613,925.9002327
ENSG00000047365,ARAP2,chr4,36245979,-,1261,14.6627907,0.132769231,293.5516472
ENSG00000197057,DTHD1,chr4,36283236,+,0,NA,NA,0
ENSG00000174145,KIAA1239,chr4,37246689,+,1715,29.56896552,0.336105769,555.5340155
ENSG00000154274,C4orf19,chr4,37455551,+,88,4.19047619,0.046129032,10.41496652
ENSG00000181826,RELL1,chr4,37687999,-,89,1.934782609,0.011739837,14.90296893
ENSG00000169299,PGM2,chr4,37828281,+,61,1.487804878,0.017265725,13.99982385
ENSG00000065882,TBC1D1,chr4,37892704,+,584,29.2,0.329270073,255.7056474
ENSG00000250254,PTTG2,chr4,37962055,+,0,NA,NA,0
ENSG00000109787,KLF3,chr4,38665789,+,645,5.16,0.02373465,97.30580155
ENSG00000174123,TLR10,chr4,38784611,-,0,NA,NA,0
ENSG00000174125,TLR1,chr4,38806412,-,0,NA,NA,0
ENSG00000174130,TLR6,chr4,38858438,-,0,NA,NA,0
